tbl,year,qtr,region_name,prj_id,prj_title,total_volume_production_local,total_volume_production_export,total_gross_sales_local,total_gross_sales_export
ByQtr,2021,"1st Quarter",CALABARZON,958,"ADOPTION OF DOST FNRI’S TUBIG TALINO IODINE FORTIFIED WATER OF MAITIM II EAST WATER SERVICE COOPERATIVE (M2EWSC)",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,959,"ADOPTION OF DOST-FNRI’S IRON FORTIFIED RICE TECHNOLOGY OF PALANGUE AGRARIAN REFORM COOPERATIVE",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,961,"INTEGRATING S&amp;T IN THE TECHNICAL VOCATIONAL TRACK HOME ECONOMICS OF B.N. CALARA INTEGRATED HIGH SCHOOL",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,968,"UPGRADING OF SISIG PRODUCTION THROUGH  MECHANIZATION OF PROCESSES FOR TONIO’S SISIG",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,969,"Establishment of Fish Sauce and Fish Paste Processing Facility in the Municipality of Real",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,970,"Improvement of Product Quality of Milled Rice through Equipment Upgrading of Ramsland Rice Mill",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,971,"Enhancement of Quality Complementary Food Products through Acquisition of Appropriate Packaging Material",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,987,"Upgrading of Sheet Metal Cutting Capabilities of Aijun Enterprises Inc. Through the Adoption of CNC Plasma Cutting Technology",0.000,0.000,0.000,0.000
ByQtr,2021,"1st Quarter",CALABARZON,997,"Project AETAguyod: Establishment of an S&amp;T-based Community Livelihood for Aetas in San Luis, Batangas",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,57,"Pickles and Peanut Butter Production Improvement through Equipment Upgrading of Theo-Filo&#039;s Food Products",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,271,"Upgrading of the Production Process of Golden J Siopao",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,309,"Development of Production Capability and Capacity of Gordola Food Enterprise through Product Quality Analysis and Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,345,"Enhancing the Production Capability of Sweet Solutions  Bakeshop thru Acquisition of Modern Baking Equipment",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,350,"Upgrading of the Production Process of Teng&#039;s Cakes and Pastries",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,351,"Upgrading of Existing Equipment fro Roasted Corn Powder Production of Adelet&#039;s Food Products",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,357,"Adoption of New Technology and Upgrading of Existing Equipment for Donut Production of MJ and PJ Bakeshop",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,389,"MECHANIZATION OF THE PRODUCTION PROCESSES AND GMP IMPLEMENTATION OF GINGA AGRIFOOD MANUFACTURING ENTERPRISES, INC.â€",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,409,"Fruit Preserves Production Facility Improvement for Centro Filipino For returning Migrants, Inc. (C4RM) as Community-Based Livelihood Opportunities for OFW Returnees and Their Families",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,411,"Upgrading of Food Production Facility of RGK Food Products",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,416,"Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,419,"Improvement of the Production Process of Advent Soy Beanery",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,422,"Printing Technology Upgrade for VR Grafix Autosign in Mabini, Batangas",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,430,"Acquisition of Appropriate Equipment to Upgrade the Production Facility of CAA Sweets Enterprises",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,447,"Improvement of Product Quality and Safety of Bread Products of Dan and Thea Bakery through Upgrading of Equipment",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,448,"Modernization of the Production Process of Farmtec Foods, Inc.",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,494,"Production Process and Product Improvement of RBM Bakeshop",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,495,"Mechanization of Production Processes of Siony&#039;s Pili Tarts and Pastillas",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,498,"Upgrading of Production Facility of G.B. Daza Longanisa Lucban",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,503,"Upgrading of Advertising Material Production Facility of Harugrafiko Printing Services",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,504,"Automation of Lathing Process of New Sun Machine Shop Engineering Services and Supplies",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,521,"IMPROVEMENT OF PRODUCTION EFFICIENCY, PRODUCT QUALITY AND SAFETY OF COMPLEMENTARY FOODS PRODUCED BY LGU-MULANAY",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,522,"UPGRADING THE PRODUCTION PROCESS AND PRODUCTS OF SILI GROWERS ASSOCIATION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,524,"Establishment of Drying Facility for the Local Government Unit of Panukulan",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,568,"Improvement of PRoduction Capacity of Delfa&#039;s Food Products, Inc.",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,614,"TECHNOLOGY UPGRADING AND CAPACITY IMPROVEMENT OF CLAMP OP",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,617,"AUGMENTING PRODUCTION PROCESS OF MAGIFRANCE BAKESHOP THROUGH MECHANIZATION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,627,"UPGRADING OF PRODUCTION FACILITY OF PECTO’S  BAKERY",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,631,"PROVISION OF BIOGAS FACILITY AS A UNIQUE APPROACH TO ALTERNATIVE ENERGY SOURCE AND ORGANIC WASTE TREATMENT FOR GREGORIO PIGGERY FARM",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,632,"ADOPTION OF DOST-FNRI TECHNOLOGY ON TUBIG TALINO (IODINE-RICH DRINKING WATER AND “WATER PLUS + I2”) FOR CBL BLUEWATERS WATER REFILLING STATION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,639,"FARM TECHNOLOGY IMPROVEMENT THROUGH BIOGAS FACILITY ESTABLISHMENT AS AN APPROACH TO EFFECTIVE WASTE TREATMENT AND UTILIZATION OF RENEWABLE ENERGY SOURCE FOR GLERERLYN POULTRY AND LIVESTOCK FARM",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,647,"Imus Longganisa (Native Sausage- Toclongganisa) Production Facility Improvement a Community- based Livelihood Opportunities for members of Toclong 1st Multi- Purpose Cooperative (T1MPC)",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,648,"IMPROVEMENT OF THE PRODUCTION FACILITY, PRODUCT QUALITY AND SAFETY OF JOMALIG FOOD PROCESSORS ASSOCIATION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,656,"Tablea (Chocolate Tablet) Production Facility Improvement as Community-Based Livelihood Opportunities for members of Alfonso Tablea (Chocolate) Producers Cooperative (ATPC)",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,657,"ENHANCEMENT OF PROCESS AND PRODUCT QUALITY OF DRIED FISH OF GUINAYGAYAN ASSOCIATION OF DRIED FISH PROCESSORS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,658,"Upgrading of the Production Facility of Original Abaksa Bakery",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,659,"Value-adding Solution and Upgrading of the Mixing Process in Substrate Preparation of 3G Country Farms in Nasugbu, Batangas",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,660,"ESTABLISHMENT OF FOOD PROCESSING FACILITY, A COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF BUKLURAN MULTI-PURPOSE COOPERATIVE AMADEO-EXTENSION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,663,"ORGANIC FERTILIZER PRODUCTION FACILITY UPGRADING OF YAKAP AT HALIK MULTI-PURPOSE COOPERATIVE (YHMPC)",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,672,"UPGRADING THE SEAMING AND EXPELLING PROCESS IN THE PRODUCTION OF COCO PRODUCTS OF NQDPI",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,733,"IMPROVEMENT OF PROCESS AND QUALITY OF CASSAVA FLAKES/ CRACKERS AND BANANA CHIPS OF SAMAHAN NG KABABAIHAN NG ALABAT PARA SA PANGKABUHAYAN (SANGKAP)",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,735,"IMPROVEMENT OF PRODUCTION EFFICIENCY AND PRODUCT QUALITY OF PAVINO&#039;S BAKERY",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,736,"IMPROVEMENT OF TAILORING OPERATION OF RAYMOND TAILORING",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,756,"UPGRADING THE PEANUT BUTTER PROCESSING FACILITY OF YAKAP AT HALIK MPC BATANGAS 1 IN CALATAGAN, BATANGAS THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,757,"EQUIPMENT ACQUISITION FOR THE MUSHROOM PROCESSING FACILITY OF FARMWAIZ FAMILY FOR LIFE AGRICULTURE COOPERATIVE IN ALITAGTAG, BATANGAS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,760,"Upgrading of Fermentation Process through Equipment Acquisition of the Blackwhite Craft Brewery in Mabini, Batangas",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,767,"PRODUCT AND PROCESS IMPROVEMENT OF CACAO PROCESSING OF KIDLAT",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,770,"ENHANCEMENT OF PRODUCT QUALITY OF PROCESSED  PINEAPPLE OF THE SAMAHAN NG MAGSASAKA NG NIEVA",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,771,"Automation of Milling Process of Raitech Industrial Supply and General Services",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,781,"“PRODUCTIVITY EXPANSION THROUGH TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF SORTIDOS, CAKES, COOKIES, AND ASSORTED BISCUITS LINES OF PANADERIA PANTOJA INC. IN TANAUAN CITY, BATANGAS”",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,785,"PRODUCT AND PROCESS IMPROVEMENT OF TAYSAN MOVEMENT FOR PEACE, PROGRESS AND CHANGES (TMPPC) GINGER PROCESSING FACILITY IN TAYSAN, BATANGAS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,786,"UPGRADING OF BULSA MPC PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,788,"UPGRADING THE CAPABILITY OF THE COFFEE PROCESSING FACILITY OF AGA FARMERS MULTI-PURPOSE COOPERATIVE (AGFAMCO) IN NASUGBU, BATANGAS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,790,"Technology Upgrade of Pinagbayanan MPC through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,805,"IMPROVING THE PRODUCTION CAPABILITY OF ADHIKA PRODUCERS COOPERATIVE THROUGH EQUIPMENT ACQUISITION ON THE UTILIZATION OF FLY AND BOTTOM ASH WASTES FOR HOLLOW BLOCKS MAKING",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,842,"Establishment of Fish Processing Facility in The Municipality of Perez",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,891,"EQUIPMENT ACQUISITION FOR PEANUT PROCESSING FACILITY FOR CARRETONAN MULTI-PURPOSE COOPERATIVE (CMPC) IN CALATAGAN, BATANGAS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,896,"Improvement of Production Facility and Product Quality of Joshua&#039;s Bread House through Acquisition of Bakery Equipment",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,902,"Technology Upgrade of Metal Fabrication of Twin Tech Engineering in Lipa City, Batangas through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,903,"Upgrading of Printing Technology of Isabelle Concept and Prints through Acquisition of New Equipment",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,904,"UPGRADING OF THE PRODUCTION PROCESS AND PRODUCT DEVELOPMENT OF C AND H COSMETIC INDUSTRY",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,905,"TECHNOLOGY UPGRADING FOR PRODUCT DEVELOPMENT OF HONEYBEE MULTI-PURPOSE COOPERATIVE IN BALETE, BATANGAS THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,906,"Upgrading of the Nipanog Production of Binonoan Producers&#039; Cooperative",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,912,"ESTABLISHMENT OF BUFFALO MILK PRODUCTION FACILITY IN THE MUNICIPALITY OF QUEZON",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,914,"UPRADING OF SALT-DRYING PROCESS AND ESTABLISHMENT OF QUALITY STANDARDS FOR SALT PRODUCTION OF CARIDAD ILAYA MULTIPURPOSE COOPERATIVE (CIMPC)",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,915,"PRODUCTION IMPROVEMENT OF TABLEA AND CHOCOLATE PROCESSING FOR CACAO GROWERS ASSOCIATION OF SAN ANTONIO QUEZON INC",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,916,"UPGRADING OF TURMERIC POWDER PRODUCTION OF MAMALAHIN 2 RURAL IMPROVEMENT CLUB (MAMARIC)",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,917,"UPGRADING OF CANDLE PROCESSING FACILITY OF 3 KING&#039;S ENTERPRISE AT ROSARIO, BATANGAS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,919,"INSTALLATION OF MIXING TANKS TO ENHANCE THE SHELF LIFE AND MARKETABILITY OF EGG PRODUCTS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,921,"ESTABLISHMENT AND DEVELOPMENT OF A NATIVE BEE FARM FOR DUMAGAT IN MAUBAN QUEZON",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,926,"ESTABLISHMENT OF PLASTIC WASTE REDUCTION FACILITY OF LOCAL GOVERNMENT OF MENDEZ NUNEZ",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,932,"Enhancement of Machining Capability of JTEC Machine Shop through the adoption of Vertical Drilling and Tapping Center",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,936,"TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF PHP NOODLE HAUS IN BRGY. TALIBA, SAN LUIS, BATANGAS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,955,"EMPOWERING CACAO FARMERS OF NAGCARLAN ON UTILIZING CACAO PODS AND OTHER AGRICULTURAL WASTES",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,957,"RECYCLING OF PLASTIC WASTES FOR BY-PRODUCT EXCHANGE WITH REPUBLIC CEMENT IN TAYSAN, BATANGAS AND HOLLOW BLOCK PRODUCTION AND USE OF BIODEGRADABLE WASTE FOR BIOGAS PRODUCTION",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,959,"ADOPTION OF DOST-FNRI’S IRON FORTIFIED RICE TECHNOLOGY OF PALANGUE AGRARIAN REFORM COOPERATIVE",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,968,"UPGRADING OF SISIG PRODUCTION THROUGH  MECHANIZATION OF PROCESSES FOR TONIO’S SISIG",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,969,"Establishment of Fish Sauce and Fish Paste Processing Facility in the Municipality of Real",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,970,"Improvement of Product Quality of Milled Rice through Equipment Upgrading of Ramsland Rice Mill",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,971,"Enhancement of Quality Complementary Food Products through Acquisition of Appropriate Packaging Material",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,984,"UPGRADING OF PROCESS OF PIZZA PRODUCTION AND EXECUTION OF DOST-DESIGNED PACKAGING MATERIAL OF CHEF ARY AND KY&#039;S PIZZERIA AND RESTO",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,985,"IMPROVED PRODUCTION OF SEAFOOD CRACKLINGS THROUGH UPGRADING OF PROCESS",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,987,"Upgrading of Sheet Metal Cutting Capabilities of Aijun Enterprises Inc. Through the Adoption of CNC Plasma Cutting Technology",0.000,0.000,0.000,0.000
ByQtr,2021,"2nd Quarter",CALABARZON,997,"Project AETAguyod: Establishment of an S&amp;T-based Community Livelihood for Aetas in San Luis, Batangas",0.000,0.000,0.000,0.000
ByQtr,2021,"3rd Quarter",CALABARZON,418,"Technology Enhancement of the Production Capabilities of Obiena Enterprises Co. by Investing on Modern Production Equipment",0.000,0.000,0.000,0.000
ByQtr,2021,"3rd Quarter",CALABARZON,982,"Upgrading to Fiber-to-the-Home (FTTH) Technology of Celebrity Cable Network Inc.",0.000,0.000,0.000,0.000
ByQtr,2021,"4th Quarter",CALABARZON,414,"Adoption of New technology and Upgrading of Existing Equipment for Broas and Camachile Production of Campville&#039;s Food Industries",0.000,0.000,0.000,0.000
ByQtr,2021,"4th Quarter",CALABARZON,493,"Upgrading of Turmeric Powder Production of Charn&#039;s Food Products",0.000,0.000,0.000,0.000
ByQtr,2021,"4th Quarter",CALABARZON,499,"Upgrading of Bread and Biscuit Production Facility of Sabuhin Bakery",0.000,0.000,0.000,0.000
ByQtr,2021,"4th Quarter",CALABARZON,916,"UPGRADING OF TURMERIC POWDER PRODUCTION OF MAMALAHIN 2 RURAL IMPROVEMENT CLUB (MAMARIC)",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,32,"Upgrading of the Production Capabilities of Mardak Global Export Inc. in Montalban, Rizal through Equipment Modernization",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,43,"Enhancing Capability of VN Industrial Tooling Services through Upgrading the Shearing and Bending Processes",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,54,"Enhancement of the Product Quality of Gen. Trias Dairy Raisers through Product Quality Analysis",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,80,"Process Improvement through Acquisition of Baking Equipment and Development of Label Design and Packaging",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,189,"Modernization of Production process of JOHANSEN WORLD  GROUP CORP. through S&amp;T Intervention",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,212,"Establishment of Fruit Processing Center for SAMABAI, Antipolo City",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,235,"Enhancement of the Post-Harvest Production Capability of CALAMBA UPLAND FARMERS MULTI-PURPOSE COOPERATIVE Through the Provision of a Modern Dryer and Corn Sheller",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,240,"Productivity Enhancement of Dalcielo Restaurant and bakeshop through intergrated bakery equipment",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,260,"Upgrading of Buri Wine Production in Lobo, Batangas",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"1st Quarter",CALABARZON,265,"Upgrading of Bibingka Production of Hannah&#039;s Bibingkang Galapong with Sauce",0.000,0.000,0.000,0.000
