tbl,year,qtr,region_name,prj_id,prj_title,ave_prod,ave_prod_change
ByQtr,2021,1,CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",45,NULL
ByQtr,2021,1,CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",24,NULL
ByQtr,2021,2,CALABARZON,736,"IMPROVEMENT OF TAILORING OPERATION OF RAYMOND TAILORING",2,-0.9800
ByQtr,2021,1,CALABARZON,659,"Value-adding Solution and Upgrading of the Mixing Process in Substrate Preparation of 3G Country Farms in Nasugbu, Batangas",5,NULL
ByQtr,2021,2,CALABARZON,627,"UPGRADING OF PRODUCTION FACILITY OF PECTO’S  BAKERY",50,0.0417
ByQtr,2021,1,CALABARZON,842,"Establishment of Fish Processing Facility in The Municipality of Perez",-1,NULL
ByQtr,2021,1,CALABARZON,987,"Upgrading of Sheet Metal Cutting Capabilities of Aijun Enterprises Inc. Through the Adoption of CNC Plasma Cutting Technology",0,NULL
ByQtr,2021,2,CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",20,0.0000
ByQtr,2021,1,CALABARZON,971,"Enhancement of Quality Complementary Food Products through Acquisition of Appropriate Packaging Material",1,NULL
ByQtr,2021,1,CALABARZON,891,"EQUIPMENT ACQUISITION FOR PEANUT PROCESSING FACILITY FOR CARRETONAN MULTI-PURPOSE COOPERATIVE (CMPC) IN CALATAGAN, BATANGAS",1,NULL
ByQtr,2021,1,CALABARZON,772,"Adoption of DOST-FNRI’s Tubig Talino “Ïodine Fortified Water” of Local Government of Carmona as Community-Based Livelihood Opportunities for Members of Buhay Autismo Inc.",1,NULL
ByQtr,2021,2,CALABARZON,309,"Development of Production Capability and Capacity of Gordola Food Enterprise through Product Quality Analysis and Equipment Acquisition",0,NULL
ByQtr,2021,1,CALABARZON,806,"TECHNOLOGY UPGRADING OF CUTTING CAPABILITY OF SOUTH TOOLS TRADING AND SERVICES",20,NULL
ByQtr,2021,2,CALABARZON,906,"Upgrading of the Nipanog Production of Binonoan Producers&#039; Cooperative",-1,0.0000
ByQtr,2021,1,CALABARZON,921,"ESTABLISHMENT AND DEVELOPMENT OF A NATIVE BEE FARM FOR DUMAGAT IN MAUBAN QUEZON",1,NULL
ByQtr,2021,1,CALABARZON,525,"Improvement of the Grinding Process of Joemix (Rice-Monggo-Sesame Complementary Food)",0,NULL
ByQtr,2021,2,CALABARZON,419,"Improvement of the Production Process of Advent Soy Beanery",30,0.0000
ByQtr,2021,1,CALABARZON,666,"ESTABLISHMENT OF LIQUID &amp; SOLID ORGANIC FERTILIZER PRODUCTION FACILITY FOR BARANGAY BUROL ORGANIC CROPS &amp; ORGANIC INPUT PRODUCERS ORGANIZATION",1,NULL
ByQtr,2021,2,CALABARZON,357,"Adoption of New Technology and Upgrading of Existing Equipment for Donut Production of MJ and PJ Bakeshop",-10,0.0000
ByQtr,2021,1,CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",16,NULL
ByQtr,2021,2,CALABARZON,970,"Improvement of Product Quality of Milled Rice through Equipment Upgrading of Ramsland Rice Mill",1,0.0000
ByQtr,2021,1,CALABARZON,509,"Upgrading of Production Capability of Binthau Bakeshop through Acquisition of New Equipment",13,NULL
ByQtr,2021,1,CALABARZON,416,"Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services",100,NULL
ByQtr,2021,2,CALABARZON,919,"INSTALLATION OF MIXING TANKS TO ENHANCE THE SHELF LIFE AND MARKETABILITY OF EGG PRODUCTS",1,0.0000
ByQtr,2021,1,CALABARZON,936,"TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF PHP NOODLE HAUS IN BRGY. TALIBA, SAN LUIS, BATANGAS",1,NULL
ByQtr,2021,1,CALABARZON,788,"UPGRADING THE CAPABILITY OF THE COFFEE PROCESSING FACILITY OF AGA FARMERS MULTI-PURPOSE COOPERATIVE (AGFAMCO) IN NASUGBU, BATANGAS",74,NULL
ByQtr,2021,1,CALABARZON,958,"ADOPTION OF DOST FNRI’S TUBIG TALINO IODINE FORTIFIED WATER OF MAITIM II EAST WATER SERVICE COOPERATIVE (M2EWSC)",1,NULL
ByQtr,2021,2,CALABARZON,639,"FARM TECHNOLOGY IMPROVEMENT THROUGH BIOGAS FACILITY ESTABLISHMENT AS AN APPROACH TO EFFECTIVE WASTE TREATMENT AND UTILIZATION OF RENEWABLE ENERGY SOURCE FOR GLERERLYN POULTRY AND LIVESTOCK FARM",100,0.0000
ByQtr,2021,1,CALABARZON,770,"ENHANCEMENT OF PRODUCT QUALITY OF PROCESSED  PINEAPPLE OF THE SAMAHAN NG MAGSASAKA NG NIEVA",50,NULL
ByQtr,2021,1,CALABARZON,235,"Enhancement of the Post-Harvest Production Capability of CALAMBA UPLAND FARMERS MULTI-PURPOSE COOPERATIVE Through the Provision of a Modern Dryer and Corn Sheller",1,NULL
ByQtr,2021,1,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",1,NULL
ByQtr,2021,1,CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",100,NULL
ByQtr,2021,2,CALABARZON,271,"Upgrading of the Production Process of Golden J Siopao",93,92.0000
ByQtr,2021,1,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",76,NULL
ByQtr,2021,2,CALABARZON,915,"PRODUCTION IMPROVEMENT OF TABLEA AND CHOCOLATE PROCESSING FOR CACAO GROWERS ASSOCIATION OF SAN ANTONIO QUEZON INC",1,0.0000
ByQtr,2021,1,CALABARZON,744,"Product And Process Upgrade Through Technology Application In Pastillas And Yema Processing Line Of Magpantay Home Made Candy",7,NULL
ByQtr,2021,1,CALABARZON,762,"Adoption of Solar Power System in Poultry Farming of Asian Golden PHL. INC.",30,NULL
ByQtr,2021,2,CALABARZON,786,"UPGRADING OF BULSA MPC PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",1,0.0000
ByQtr,2021,1,CALABARZON,807,"Increasing the Production Capacity of Tripe Z Industrial Sales Corp. in Cainta, Rizal through Acquisition of Equipment",7,NULL
ByQtr,2021,1,CALABARZON,911,"Upgrading of Production Capability of Ma. Kime Shoes &amp; Slippers Through Acquisition of New Equipment in Cainta, Rizal",1,NULL
ByQtr,2021,1,CALABARZON,431,"Technology Upgrade on Soy Bean Processing Facility of Saludare Food House",50,NULL
ByQtr,2021,2,CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",100,0.0000
ByQtr,2021,1,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",76,NULL
ByQtr,2021,2,CALABARZON,896,"Improvement of Production Facility and Product Quality of Joshua&#039;s Bread House through Acquisition of Bakery Equipment",1,0.0000
ByQtr,2021,1,CALABARZON,914,"UPRADING OF SALT-DRYING PROCESS AND ESTABLISHMENT OF QUALITY STANDARDS FOR SALT PRODUCTION OF CARIDAD ILAYA MULTIPURPOSE COOPERATIVE (CIMPC)",1,NULL
ByQtr,2021,1,CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",25,NULL
ByQtr,2021,2,CALABARZON,917,"UPGRADING OF CANDLE PROCESSING FACILITY OF 3 KING&#039;S ENTERPRISE AT ROSARIO, BATANGAS",0,NULL
ByQtr,2021,1,CALABARZON,771,"Automation of Milling Process of Raitech Industrial Supply and General Services",10,NULL
ByQtr,2021,1,CALABARZON,405,"Equipment Upgrade for Improved Production Facility of Cordero Sewing Services",5,NULL
ByQtr,2021,2,CALABARZON,770,"ENHANCEMENT OF PRODUCT QUALITY OF PROCESSED  PINEAPPLE OF THE SAMAHAN NG MAGSASAKA NG NIEVA",43,-0.1400
ByQtr,2021,1,CALABARZON,757,"EQUIPMENT ACQUISITION FOR THE MUSHROOM PROCESSING FACILITY OF FARMWAIZ FAMILY FOR LIFE AGRICULTURE COOPERATIVE IN ALITAGTAG, BATANGAS",1,NULL
ByQtr,2021,1,CALABARZON,618,"Productivity Upgrading of Rags and Pillow Case for Pinagsamang Lakas ng Angel Ville Association",1,NULL
ByQtr,2021,1,CALABARZON,644,"Productivity and Capacity Improvement of S2 Comtech Co. through Equipment Upgrading",1,NULL
ByQtr,2021,2,CALABARZON,672,"UPGRADING THE SEAMING AND EXPELLING PROCESS IN THE PRODUCTION OF COCO PRODUCTS OF NQDPI",20,0.0000
ByQtr,2021,1,CALABARZON,387,"JJ Agriventures Inc. Acquisition of New Equipment for Livestock Feed Production in Morong, Rizal",18,NULL
ByQtr,2021,1,CALABARZON,423,"Upgrading of Production Facility of Lecca Sports Wear",15,NULL
ByQtr,2021,2,CALABARZON,959,"ADOPTION OF DOST-FNRI’S IRON FORTIFIED RICE TECHNOLOGY OF PALANGUE AGRARIAN REFORM COOPERATIVE",1,0.0000
ByQtr,2021,1,CALABARZON,411,"Upgrading of Food Production Facility of RGK Food Products",8,NULL
ByQtr,2021,2,CALABARZON,659,"Value-adding Solution and Upgrading of the Mixing Process in Substrate Preparation of 3G Country Farms in Nasugbu, Batangas",5,0.0000
ByQtr,2021,2,CALABARZON,647,"Imus Longganisa (Native Sausage- Toclongganisa) Production Facility Improvement a Community- based Livelihood Opportunities for members of Toclong 1st Multi- Purpose Cooperative (T1MPC)",152,NULL
ByQtr,2021,1,CALABARZON,448,"Modernization of the Production Process of Farmtec Foods, Inc.",1,NULL
ByQtr,2021,1,CALABARZON,614,"TECHNOLOGY UPGRADING AND CAPACITY IMPROVEMENT OF CLAMP OP",1,NULL
ByQtr,2021,1,CALABARZON,351,"Upgrading of Existing Equipment fro Roasted Corn Powder Production of Adelet&#039;s Food Products",-1,NULL
ByQtr,2021,2,CALABARZON,902,"Technology Upgrade of Metal Fabrication of Twin Tech Engineering in Lipa City, Batangas through Equipment Acquisition",1,0.0000
ByQtr,2021,4,CALABARZON,493,"Upgrading of Turmeric Powder Production of Charn&#039;s Food Products",0,NULL
ByQtr,2021,2,CALABARZON,985,"IMPROVED PRODUCTION OF SEAFOOD CRACKLINGS THROUGH UPGRADING OF PROCESS",0,NULL
ByQtr,2021,1,CALABARZON,503,"Upgrading of Advertising Material Production Facility of Harugrafiko Printing Services",-100,NULL
ByQtr,2021,2,CALABARZON,785,"PRODUCT AND PROCESS IMPROVEMENT OF TAYSAN MOVEMENT FOR PEACE, PROGRESS AND CHANGES (TMPPC) GINGER PROCESSING FACILITY IN TAYSAN, BATANGAS",1,0.0000
ByQtr,2021,2,CALABARZON,568,"Improvement of PRoduction Capacity of Delfa&#039;s Food Products, Inc.",30,0.0000
ByQtr,2021,1,CALABARZON,335,"Upgrading of Bamboo Processing Facility of Cardona Multi-Purpose Cooperative Through Equipment Acquisition",100,NULL
ByQtr,2021,1,CALABARZON,268,"Upgrading of Grinding Process of Mag&#039;s Machine  Shop and Engineering Works",50,NULL
ByQtr,2021,1,CALABARZON,733,"IMPROVEMENT OF PROCESS AND QUALITY OF CASSAVA FLAKES/ CRACKERS AND BANANA CHIPS OF SAMAHAN NG KABABAIHAN NG ALABAT PARA SA PANGKABUHAYAN (SANGKAP)",1,NULL
ByQtr,2021,2,CALABARZON,733,"IMPROVEMENT OF PROCESS AND QUALITY OF CASSAVA FLAKES/ CRACKERS AND BANANA CHIPS OF SAMAHAN NG KABABAIHAN NG ALABAT PARA SA PANGKABUHAYAN (SANGKAP)",1,0.0000
ByQtr,2021,1,CALABARZON,896,"Improvement of Production Facility and Product Quality of Joshua&#039;s Bread House through Acquisition of Bakery Equipment",1,NULL
ByQtr,2021,2,CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",37,1.3125
ByQtr,2021,1,CALABARZON,969,"Establishment of Fish Sauce and Fish Paste Processing Facility in the Municipality of Real",-1,NULL
ByQtr,2021,1,CALABARZON,997,"Project AETAguyod: Establishment of an S&amp;T-based Community Livelihood for Aetas in San Luis, Batangas",1,NULL
ByQtr,2021,2,CALABARZON,805,"IMPROVING THE PRODUCTION CAPABILITY OF ADHIKA PRODUCERS COOPERATIVE THROUGH EQUIPMENT ACQUISITION ON THE UTILIZATION OF FLY AND BOTTOM ASH WASTES FOR HOLLOW BLOCKS MAKING",31,0.0000
ByQtr,2021,1,CALABARZON,288,"ESTABLISHMENT MEAT PROCESSING FACILITY FOR KASANGKAP MPC",1,NULL
ByQtr,2021,1,CALABARZON,408,"Establishment of City of Bacoor Food Processing Center, a Community- Based Livelihood Project for members of City Livelihood Cooperative",1,NULL
ByQtr,2021,2,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",32,-0.5789
ByQtr,2021,1,CALABARZON,791,"Modernization of Packaging Process of AC Innov8 Manufacturing Co. through Upgrading of Equipment",1,NULL
ByQtr,2021,2,CALABARZON,968,"UPGRADING OF SISIG PRODUCTION THROUGH  MECHANIZATION OF PROCESSES FOR TONIO’S SISIG",-1,0.0000
ByQtr,2021,2,CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",0,NULL
ByQtr,2021,1,CALABARZON,735,"IMPROVEMENT OF PRODUCTION EFFICIENCY AND PRODUCT QUALITY OF PAVINO&#039;S BAKERY",6,NULL
ByQtr,2021,2,CALABARZON,971,"Enhancement of Quality Complementary Food Products through Acquisition of Appropriate Packaging Material",1,0.0000
ByQtr,2021,1,CALABARZON,651,"Establishment of Mushroom Noodle Processing Facility of Baliksaka Farmers Association Inc. (BFAI)",1,NULL
ByQtr,2021,2,CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",0,NULL
ByQtr,2021,2,CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",-8,-1.3333
ByQtr,2021,1,CALABARZON,430,"Acquisition of Appropriate Equipment to Upgrade the Production Facility of CAA Sweets Enterprises",100,NULL
ByQtr,2021,2,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",32,-0.5789
ByQtr,2021,1,CALABARZON,912,"ESTABLISHMENT OF BUFFALO MILK PRODUCTION FACILITY IN THE MUNICIPALITY OF QUEZON",-1,NULL
ByQtr,2021,1,CALABARZON,932,"Enhancement of Machining Capability of JTEC Machine Shop through the adoption of Vertical Drilling and Tapping Center",1,NULL
ByQtr,2021,2,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",1,0.0000
ByQtr,2021,1,CALABARZON,971,"Enhancement of Quality Complementary Food Products through Acquisition of Appropriate Packaging Material",1,NULL
ByQtr,2021,1,CALABARZON,951,"ADOPTING ITDI TECHNOLOGY IN THE PRODUCTION OF CALAMANSI RTD JUICE DRINKS AND CONCENTRATES AS HEALTHIER OPTION TO HIGHLY COMMERCIALIZED SODAS",30,NULL
ByQtr,2021,1,CALABARZON,774,"CAPACITY IMPROVEMENT OF THE PROJECT: PILOT TESTING THE DEPURATION FACILITY AND ITS MANAGEMENT PLAN IN BACOOR CITY",1,NULL
ByQtr,2020,2,CALABARZON,757,"EQUIPMENT ACQUISITION FOR THE MUSHROOM PROCESSING FACILITY OF FARMWAIZ FAMILY FOR LIFE AGRICULTURE COOPERATIVE IN ALITAGTAG, BATANGAS",67,NULL
ByQtr,2020,4,CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",-78,0.2188
ByQtr,2020,3,CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",0,-1.0000
ByQtr,2020,2,CALABARZON,745,"ENHANCING COFFEE PROCESSING FACILITY OF MABATO COFFEE AND HVC AGRICULTURE COOP. THRU THE PROVISION OF COFFEE HULLER",0,NULL
ByQtr,2020,3,CALABARZON,733,"IMPROVEMENT OF PROCESS AND QUALITY OF CASSAVA FLAKES/ CRACKERS AND BANANA CHIPS OF SAMAHAN NG KABABAIHAN NG ALABAT PARA SA PANGKABUHAYAN (SANGKAP)",1,NULL
ByQtr,2020,4,CALABARZON,499,"Upgrading of Bread and Biscuit Production Facility of Sabuhin Bakery",1,0.0000
ByQtr,2020,1,CALABARZON,375,"Productivity Improvement through Integration of Additional Equipment",0,NULL
ByQtr,2020,3,CALABARZON,753,"ENHANCE THE COFFEE PROCESSING FACILITY FOR GREEN BEANS MULTIPURPOSE COOPERATIVE",1,NULL
ByQtr,2020,2,CALABARZON,785,"PRODUCT AND PROCESS IMPROVEMENT OF TAYSAN MOVEMENT FOR PEACE, PROGRESS AND CHANGES (TMPPC) GINGER PROCESSING FACILITY IN TAYSAN, BATANGAS",0,NULL
ByQtr,2020,4,CALABARZON,936,"TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF PHP NOODLE HAUS IN BRGY. TALIBA, SAN LUIS, BATANGAS",1,0.0000
ByQtr,2020,1,CALABARZON,571,"Enhancement of the production capability of RS Unitech Mfg. and Trading Corp.",27,NULL
ByQtr,2020,2,CALABARZON,277,"Improvement of Street- Food Vending as Community- Based Livelihood opportunities for Vendors of the Local Government Unit (LGU) of Bacoor",1,-0.9983
ByQtr,2020,2,CALABARZON,801,"Mechanization of the Production Process of TR Santi Enterprises",1,NULL
ByQtr,2020,1,CALABARZON,498,"Upgrading of Production Facility of G.B. Daza Longanisa Lucban",0,NULL
ByQtr,2020,1,CALABARZON,436,"Establishment of Food Processing Center of YMCA - San Pablo",0,NULL
ByQtr,2020,2,CALABARZON,306,"Establishment of Culinary and Baking Facility for Women and Out-of-School youth of Eusebians at Brgy. Concepcion, San Pablo City thru VIP Food Corporation",1,0.0000
ByQtr,2020,4,CALABARZON,567,"Upgrading of production and improvement of product quality of NMC Food Concept in Antipolo City Through Technology Intervention",91,90.0000
ByQtr,2020,4,CALABARZON,947,"Food Laboratory Improvement of Cavite State University- CCAT (Rosario Campus)",1,NULL
ByQtr,2020,3,CALABARZON,530,"Upgrading the Retort Process Technology of Reyson&#039;s Food Processing",20,NULL
ByQtr,2020,3,CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",-10,NULL
ByQtr,2020,1,CALABARZON,279,"Enhancing Technical Capability of Mariñas Technologies, Inc. in the Commercialization of MRF (Material Recovery Facility) through the Provision of CNC Horizontal Lathe Machine",10,NULL
ByQtr,2020,2,CALABARZON,362,"UPGRADING OF FOOD PROCESSING EQUIPMENT OF MAYCAR FOODS INC",50,0.0000
ByQtr,2020,4,CALABARZON,336,"SETUP PHASE II: Upgrading of the Production Capacity of Philippine Moringa and More Corp. (also known as MLGS Herbal Food Products)",7,-0.6316
ByQtr,2020,4,CALABARZON,300,"Enhancing the Technical Capability of Gawad Kalinga Sewers Through Utilization of Upgraded Sewing technology",1,0.0000
ByQtr,2020,2,CALABARZON,653,"Upgrading of Lettuce Farming and Vermiculture of Mahabang Parang Angono CLOA Holders Farmers Association, Inc. in Angono, Rizal",0,NULL
ByQtr,2020,3,CALABARZON,905,"TECHNOLOGY UPGRADING FOR PRODUCT DEVELOPMENT OF HONEYBEE MULTI-PURPOSE COOPERATIVE IN BALETE, BATANGAS THROUGH EQUIPMENT ACQUISITION",1,0.0000
ByQtr,2020,1,CALABARZON,277,"Improvement of Street- Food Vending as Community- Based Livelihood opportunities for Vendors of the Local Government Unit (LGU) of Bacoor",597,NULL
ByQtr,2020,3,CALABARZON,903,"Upgrading of Printing Technology of Isabelle Concept and Prints through Acquisition of New Equipment",1,NULL
ByQtr,2020,3,CALABARZON,805,"IMPROVING THE PRODUCTION CAPABILITY OF ADHIKA PRODUCERS COOPERATIVE THROUGH EQUIPMENT ACQUISITION ON THE UTILIZATION OF FLY AND BOTTOM ASH WASTES FOR HOLLOW BLOCKS MAKING",144,NULL
ByQtr,2020,2,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",0,NULL
ByQtr,2020,4,CALABARZON,522,"UPGRADING THE PRODUCTION PROCESS AND PRODUCTS OF SILI GROWERS ASSOCIATION",-1,0.0000
ByQtr,2020,2,CALABARZON,614,"TECHNOLOGY UPGRADING AND CAPACITY IMPROVEMENT OF CLAMP OP",0,NULL
ByQtr,2020,3,CALABARZON,501,"Capability and Capacity Improvement in Abaca Carpet and Rugs Processing Facility through Equipment Upgrade",10,0.0000
ByQtr,2020,4,CALABARZON,416,"Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services",100,0.0000
ByQtr,2020,1,CALABARZON,733,"IMPROVEMENT OF PROCESS AND QUALITY OF CASSAVA FLAKES/ CRACKERS AND BANANA CHIPS OF SAMAHAN NG KABABAIHAN NG ALABAT PARA SA PANGKABUHAYAN (SANGKAP)",0,NULL
ByQtr,2020,1,CALABARZON,750,"Upgrading of Production Capability of Golden Rise Native Food Products through Equipment Acquisition in Teresa, Rizal",10,NULL
ByQtr,2020,1,CALABARZON,295,"Upgrading the Finishing processes and of laguna water hyacinth handicrafts producers associations Inc",0,NULL
ByQtr,2020,3,CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",4,-0.9149
ByQtr,2020,4,CALABARZON,368,"Ginger Processing Enhancement of Sampaloc Agrarian Reform Benificiaries Multi-Purporse Cooperative (SARBMPC) in Sampaloc, Tanay",78,0.9024
ByQtr,2020,1,CALABARZON,511,"Packaging and Label Design Execution for the Sinaing na Tulingan (Skipjack tuna) of FilEntreps MPC",0,NULL
ByQtr,2020,2,CALABARZON,440,"Upgrading of Milling Process &amp; Spring Production of Springtech Industrial Supply",0,NULL
ByQtr,2020,4,CALABARZON,789,"Upgrading of Sublimation Printing of RJCJ Enterprise in Antipolo City",1,NULL
ByQtr,2020,1,CALABARZON,405,"Equipment Upgrade for Improved Production Facility of Cordero Sewing Services",5,NULL
ByQtr,2020,1,CALABARZON,291,"UPGRADING OF SOAP PROCESSING TECHNOLOGY OF PAAGAHAN   MULTI PURPOSE COOPERATIVE(PARCMPC)",0,NULL
ByQtr,2020,4,CALABARZON,934,"ADOPTION OF SOLAR POWER SYSTEM IN THE POULTRY FARMING OF ROSY CHICKS FARM",1,0.0000
ByQtr,2020,1,CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",110000,NULL
ByQtr,2020,1,CALABARZON,300,"Enhancing the Technical Capability of Gawad Kalinga Sewers Through Utilization of Upgraded Sewing technology",1,NULL
ByQtr,2020,3,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",-90,NULL
ByQtr,2020,1,CALABARZON,751,"Upgrading the Siomai Production of Sushimaster Sushi Bar in San Mateo, Rizal Through Acquisition of Equipment",60,NULL
ByQtr,2020,2,CALABARZON,771,"Automation of Milling Process of Raitech Industrial Supply and General Services",0,NULL
ByQtr,2020,4,CALABARZON,775,"ADOPTION OF DOST FNRI’S TUBIG TALINO “IODINE FORTIFIED WATER” AND UPGRADING OF WATER PURIFICATION FACILITY OF SOLOMON MULTI-PURPOSE COOPERATIVE (SMPC)",1,0.0000
ByQtr,2020,3,CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",1,0.0000
ByQtr,2020,2,CALABARZON,781,"“PRODUCTIVITY EXPANSION THROUGH TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF SORTIDOS, CAKES, COOKIES, AND ASSORTED BISCUITS LINES OF PANADERIA PANTOJA INC. IN TANAUAN CITY, BATANGAS”",71,1.4483
